Détecté dans le texte;Nom du fichier;CIE_NAME;N° Contrat;N°POLEDI;NB_POLEDIS
True;HTC_DEVELOPPEMENT_2840924600206_1.pdf;AXA;2840924600206;;0
True;MB2_2253851130000_1.pdf;AXA;2253851130000;2253851130000E50;2
False;AVT_WOLF_RICHARD_FRANCE_2263193110000_1_7438560.pdf;AXA;;;0
True;GRANDI_2263749100000_1.pdf;AXA;2263749100000;2263749100000Y47;2
True;SIRMAT_2842454400061_1.pdf;AXA;2842454400061;;0
True;TMI_MULTIPLAST_2275225409001_1.pdf;AXA;2275225409001;2275225409001M98;1
False;AVT_CP_ALTEM_2841491620351_1_8370537.pdf;AXA;;;0
True;STE_COMMERCIALE_FRANCO_2312865003200_1.pdf;AXA;2312865003200;;0
True;PGS_JURAPAL_2842059610102_1.pdf;AXA;2842059610102;2842059610102T95;2
True;SCHROLL_2841491609002_1.pdf;AXA;2841491609002;2841491609002T98;5
True;HYPERTAPIS_2254585440300_1.pdf;AXA;2254585440300;2254585440300Z11;2
True;EUROSTAMP_2257413100000_1.pdf;AXA;2257413100000;2257413100000B11;5
True;SIRMAT_2842454409052_1.pdf;AXA;2842454409052;2842454409052M98;1
True;ELECTRO_MENAGER_2268735410001_1.pdf;AXA;2268735410001;2268735410001Y47;2
True;ALLS_PARTICIPATIONS_2264136400061_1.pdf;AXA;2264136400061;;0
True;LOFFRE_PARTAGEE_2272411400001_1.pdf;AXA;2272411400001;;0
True;STRASBOURG_REVETEMENT_2254585430200_1.pdf;AXA;2254585430200;2254585430200V47;2
True;MATERIELS_FERROVIAIRES_ET_2271830100000_1.pdf;AXA;2271830100000;2271830100000A50;1
True;SCHOELLER_INDUSTRIES_2251840120000_1.pdf;AXA;2251840120000;2251840120000U50;2
False;AVT_CP_ARGELLIES_RP_2513834251000_1_6297879.pdf;AXA;;;0
True;TRECOM_2000146633810_1.pdf;AXA;2000146633810;2000146633810B19;2
True;SATE_2263898400000_1.pdf;AXA;2263898400000;2263898400000G95;2
True;HOTELIERE_DE_LA_VILLETTE_2261617400000_1.pdf;AXA;2261617400000;2261617400000F11;2
True;FCW_PARTICIPATIONS_2257742640101_1.pdf;AXA;2257742640101;;0
True;NEUTRALIS_2257752430600_1.pdf;AXA;2257752430600;2257752430600K47;2
True;CAFES_SATI_2257154200001_1.pdf;AXA;2257154200001;2257154200001J47;2
True;EDITIONS_CLAUDE_VERVIN_2268275609007_1.pdf;AXA;2268275609007;2268275609007J98;1
True;LE_CHAMP_DE_LA_CROIX_2257273210000_1.pdf;AXA;2257273210000;2257273210000D47;2
True;SKAYL_2269516100000_1.pdf;AXA;2269516100000;2269516100000J16;2
True;STE_EXPERTISE_COMPTABLE_2976907100000_1.pdf;AXA;2976907100000;2976907100000D16;1
True;PFERD_RUGGEBERG_FRANCE_2263345430000_1.pdf;AXA;2263345430000;2263345430000J11;2
True;PFERD_RUGGEBERG_FRANCE_2263345430001_1.pdf;AXA;2263345430001;2263345430001K11;2
False;AVT_AXIA_9_2275176110090_1_7930165.pdf;AXA;;;0
True;KIEHL_FRANCE_2257295200000_1.pdf;AXA;2257295200000;2257295200000C95;4
True;LOREX_2260642110000_1.pdf;AXA;2260642110000;;0
True;JUDICIA_CONSEILS_2263806400000_1.pdf;AXA;2263806400000;2263806400000G95;2
True;SARDI___SOC_ALSACIENNE_2257752430401_1.pdf;AXA;2257752430401;2257752430401T47;2
False;AVT_AXIA_8_2275176100080_1_7930128.pdf;AXA;;;0
True;LORTEL_EST_CABLES_2261270410001_1.pdf;AXA;2261270410001;;0
True;ECOLE_SUPERIEURE_2258666410001_1.pdf;AXA;2258666410001;2258666410001F95;2
True;ALSACE_CONDITIONNEMENT_2845379120000_1.pdf;AXA;2845379120000;2845379120000B50;2
True;NEUTRALIS_2257752430601_1.pdf;AXA;2257752430601;2257752430601L47;2
False;AVT_TAILLAGE_MODERNE_2261062100000_1_5373569.pdf;AXA;;;0
True;GLESER_2253934200000_1.pdf;AXA;2253934200000;2253934200000H50;3
True;PGS_EST_2842057100700_1.pdf;AXA;2842057100700;2842057100700H19;2
True;GLESER_2253934110000_1.pdf;AXA;2253934110000;2253934110000G47;2
True;GEZIM_INTERIM_2270829610001_1.pdf;AXA;2270829610001;2270829610001V43;2
False;AVT_B_S_RECYCLAGE_2257752110900_1_8048835.pdf;AXA;;;0
True;FESIA_2261311420000_1.pdf;AXA;2261311420000;2261311420000Z11;2
True;DOC_EMBALLAGES_SYSTEMS_2308939000003_1.pdf;AXA;2308939000003;2308939000003Y98;2
True;PGS_CENTRE_2842057100600_1.pdf;AXA;2842057100600;2842057100600Z19;2
True;LA_VINOTHEQUE_DU_LYS_2506299930000_1.pdf;AXA;2506299930000;2506299930000U50;1
True;EXCENTR_FRANCE_2263163100100_1.pdf;AXA;2263163100100;2263163100100K11;2
True;SIRMAT_2842454619001_1.pdf;AXA;2842454619001;2842454619001S98;1
True;LGC_STANDARDS_2251143640001_1.pdf;AXA;2251143640001;2251143640001S95;2
False;AVT_AXIA_GROUPE_2275176100000_1_7929713.pdf;AXA;;;0
True;SCHROLL_2841491620014_1.pdf;AXA;2841491620014;;0
True;RONDO_WASSELONNE_2282285340000_1.pdf;AXA;2282285340000;2282285340000E50;2
False;AVT_CP_CORREGE_SERVICES_2842078400102_1_8087215.pdf;AXA;;;0
True;ASL_AVANCEE_2263703110000_1.pdf;AXA;2263703110000;2263703110000S42;1
True;ALLS_PARTICIPATIONS_2264136400000_1.pdf;AXA;2264136400000;2264136400000J95;5
False;AVT_CP_BEREST_LORRAINE_2263549630301_1_5966915.pdf;AXA;;;0
False;AVT_CP_B_S_RECYCLAGE_2257752420900_1_8048946.pdf;AXA;;;0
True;WOLF_RICHARD_FRANCE_2271751400000_1.pdf;AXA;2271751400000;2271751400000W16;2
True;PGS_BEYNEL_2842059410301_1.pdf;AXA;2842059410301;2842059410301T95;3
True;FISCHER_2843960400000_1.pdf;AXA;2843960400000;2843960400000U95;2
True;YUZER_2258678400001_1.pdf;AXA;2258678400001;2258678400001P95;6
True;ALCISE_2271850110100_1.pdf;AXA;2271850110100;;0
False;AVT_CP_BUILD_ING_2840924600002_1_8382768.pdf;AXA;;;0
False;BEREST_2263549420001_1_ABS.pdf;AXA;;;0
True;RECYBIO_2257752420700_1.pdf;AXA;2257752420700;2257752420700Z11;2
True;SCHROLL_2257752429005_1.pdf;AXA;2257752429005;2257752429005B98;2
True;MW_FRANCE_2259236100000_1.pdf;AXA;2259236100000;2259236100000Q16;5
True;ALLIANCE_GREEN_SERVICES_2844133410002_1.pdf;AXA;2844133410002;2844133410002U95;6
True;ROL_MOBEX_FRANCE_2006003046310_1.pdf;AXA;2006003046310;2006003046310M19;2
True;SARL_ISSORI_2255495100000_1.pdf;AXA;2255495100000;2255495100000S19;2
True;RECYBIO_2257752430700_1.pdf;AXA;2257752430700;2257752430700T47;2
True;LORTEL_EST_CABLES_2261270410000_1.pdf;AXA;2261270410000;;0
True;TMI_MULTIPLAST_2275225409002_1.pdf;AXA;2275225409002;2275225409002N98;1
True;MAISON_DE_LA_NOUVELLE_CAL_2265875400000_1.pdf;AXA;2265875400000;2265875400000A95;3
False;AVT_UEPAL_ENTRAIDE_ET_SOLIDAR_2257492100000_1_4757700.pdf;AXA;;;0
True;SAPI_2260012100000_1.pdf;AXA;2260012100000;2260012100000B43;1
True;ETHYWAG_2259013400010_1.pdf;AXA;2259013400010;2259013400010J;1
False;AVT_COUTIER_INDUSTRIE_2275104100000_1_8511400.pdf;AXA;;;0
True;ALL_SOLUTIONS_2264136400101_1.pdf;AXA;2264136400101;2264136400101T95;5
True;HFSPO_2965269500000_1.pdf;AXA;2965269500000;2965269500000L50;2
True;EDITIONS_CLAUDE_VERVIN_2268273100000_1.pdf;AXA;2268273100000;2268273100000C11;2
False;EUROMAC_2_2271103120000_1.pdf;AXA;;;0
True;RAPHAEL_KAUTZMANN_2711100120593_1.pdf;AXA;2711100120593;2711100120593N95;1
False;AVT_AXIA_7_2275176100070_1_7930065.pdf;AXA;;;0
True;CORREGE_SERVICES_2256419200101_1.pdf;AXA;2256419200101;2256419200101Y11;3
True;HARTMANN_FRANCE_2000148599910_1.pdf;AXA;2000148599910;2000148599910R98;2
True;F.F.F._FEDERATION_2284417100000_1.pdf;AXA;2284417100000;2284417100000P43;2
True;ALSACE_CONDITIONNEMENT_2845379130000_1.pdf;AXA;2845379130000;2845379130000V19;2
True;HUGO_BOSS_FRANCE_2262305600001_1.pdf;AXA;2262305600001;2262305600001K95;2
False;AVT_CP_CORREGE_2256419310001_1_8086996.pdf;AXA;;;0
True;SOLARWATT_FRANCE_2253703130000_1.pdf;AXA;2253703130000;;0
True;LIBERTY_SPECIALTY_MARKETS_2268785600001_1.pdf;AXA;2268785600001;2268785600001V;1
False;AVT_CP_CORREGE_2256419310002_1_8087030.pdf;AXA;;;0
True;TMI_MULTIPLAST_2275225409012_1.pdf;AXA;2275225409012;2275225409012Z98;1
True;F.F.F._FEDERATION_2711703000002_1.pdf;AXA;2711703000002;2711703000002T98;2
True;OSTERMANN_ENERGIES_2271794410100_1.pdf;AXA;2271794410100;2271794410100F47;2
True;SENEDO_FRANCE_2257302200000_1.pdf;AXA;2257302200000;2257302200000Y95;4
True;A.T.E.C._2000148577510_1.pdf;AXA;2000148577510;2000148577510T19;1
True;FIREMO_2000148945810_1.pdf;AXA;2000148945810;2000148945810U19;1
True;SCHROLL_2257752439004_1.pdf;AXA;2257752439004;2257752439004U98;5
True;MAISON_DE_LA_NOUVELLE_2265875110010_1.pdf;AXA;2265875110010;;0
True;SCHROLL_2257752439005_1.pdf;AXA;2257752439005;2257752439005V98;5
True;SIRMAT_2842454619054_1.pdf;AXA;2842454619054;2842454619054A98;1
True;DOC_EMBALLAGES_SYSTEMS_2308939000004_1.pdf;AXA;2308939000004;2308939000004Z16;1
True;PFERD_RUGGEBERG_FRANCE_2263345640001_1.pdf;AXA;2263345640001;2263345640001V47;2
False;AVT_AXIA_4_2275176100040_1_7929854.pdf;AXA;;;0
True;PGS_SUD_EST_2842057111100_1.pdf;AXA;2842057111100;2842057111100M50;2
True;SCHOELLER_INDUSTRIES_2251840110000_1.pdf;AXA;2251840110000;2251840110000A;2
False;EUROMAC_2_2271103410052_1.pdf;AXA;;;0
True;STAR_PARIS_2262484400001_1.pdf;AXA;2262484400001;;0
False;YPO_CAMP_JEANNIOT_2260338410200_1_ABS.pdf;AXA;;;0
True;ELECTRO_MENAGER_2268735410010_1.pdf;AXA;2268735410010;2268735410010H98;1
True;ELSA_PROFIL_2840785140400_1.pdf;AXA;2840785140400;2840785140400P19;2
False;AVT_CP_TMI_MULTIPLAST_2275225409002_1_7883067.pdf;AXA;;;0
True;SO_FORM_2510981150000_1.pdf;AXA;2510981150000;2510981150000D11;2
True;ANTIGONE_SARL_2258675400002_1.pdf;AXA;2258675400002;2258675400002V95;4
True;TRECOM_2599776051001_1.pdf;AXA;2599776051001;2599776051001T95;2
True;LE_FOYER_DE_LA_BASSE_2256257110000_1.pdf;AXA;2256257110000;2256257110000G43;2
False;AVT_AXIA_15_2275176100150_1_7930610.pdf;AXA;;;0
True;W.P.P._AGENCY_2000148564010_1.pdf;AXA;2000148564010;2000148564010U19;2
True;SCHROLL_2257752430009_1.pdf;AXA;2257752430009;;0
True;GEZIM_INTERIM_2270829600001_1.pdf;AXA;2270829600001;2270829600001B16;2
True;INOVAME_2840785140500_1.pdf;AXA;2840785140500;2840785140500Y19;2
True;SIRMAT_2842454419003_1.pdf;AXA;2842454419003;2842454419003D98;1
True;NORCAN_2309600110400_1.pdf;AXA;2309600110400;2309600110400F50;2
True;OGID_2250384110000_1.pdf;AXA;2250384110000;2250384110000E50;3
False;AVT_CP_CITRAVAL___CTRE_INDUST_2841491620551_1_8370544.pdf;AXA;;;0
False;AVT_CP_BEREST_RHIN_RHONE_2263549630102_1_5966664.pdf;AXA;;;0
True;PLANETE_CSCA_2263545400000_1.pdf;AXA;2263545400000;;0
False;AVT_CP_ARB_2268898610001_1_6975667.pdf;AXA;;;0
True;ASSOC_POUR_PROMOUVOIR_2511968310000_1.pdf;AXA;2511968310000;2511968310000D41;1
False;AVT_CP_TMI_MULTIPLAST_2275225409001_1_7883064.pdf;AXA;;;0
True;FONDATION_EUROPEENNE_DE_L_2260579100000_1.pdf;AXA;2260579100000;2260579100000Z47;2
True;RECOSTRA_2257752431001_1.pdf;AXA;2257752431001;2257752431001V47;2
True;SARDI___SOC_ALSACIENNE_2257752430400_1.pdf;AXA;2257752430400;2257752430400S47;2
True;SIRMAT_2842454600064_1.pdf;AXA;2842454600064;;0
True;HARTMANN_FRANCE_2975470200000_1.pdf;AXA;2975470200000;2975470200000C16;2
True;OCEBAT_2265717600001_1.pdf;AXA;2265717600001;2265717600001M11;1
False;AVT_AXIA_2_2275176110020_1_9255734.pdf;AXA;;;0
True;SCHROLL_2841491629002_1.pdf;AXA;2841491629002;2841491629002H98;3
True;LOCATION_TRANSPORT_2265554420001_1.pdf;AXA;2265554420001;2265554420001W43;2
False;AVT_CHIRAL_TECHNOLOGIES_2251855110000_1_1171541.pdf;AXA;;;0
False;AVT_AXIA_13_2275176100130_1_7930501.pdf;AXA;;;0
True;AUDDINO_GESTION_2264321400300_1.pdf;AXA;2264321400300;2264321400300R95;2
True;KUTHE_SAS_2271647409006_1.pdf;AXA;2271647409006;;0
True;GRAVIERE_ET_SABLIERE_HUBE_2258057100000_1.pdf;AXA;2258057100000;2258057100000B47;2
True;HOTELIERE_DE_LA_VILLETTE_2261617410001_1.pdf;AXA;2261617410001;2261617410001B47;2
True;UNION_MOBILIERE_ET_COMMER_2271850100200_1.pdf;AXA;2271850100200;;0
True;SOCIETE_DE_TRANSPORT_ET_D_2843536400050_1.pdf;AXA;2843536400050;2843536400050J50;2
True;LINK_GROUP_2270829600201_1.pdf;AXA;2270829600201;2270829600201T16;2
True;SCHROLL_2257752430061_1.pdf;AXA;2257752430061;;0
False;AVT_CP_ARTENREEL_SARL_2258676400001_1_7730030.pdf;AXA;;;0
False;AVT_CP_B_S_RECYCLAGE_2841491600951_1__8.426.696_.pdf;AXA;;;0
True;LOCATION_TRANSPORT_FONTOY_2265554410000_1.pdf;AXA;2265554410000;2265554410000B16;2
True;TMI_MULTIPLAST_2275225400050_1.pdf;AXA;2275225400050;2275225400050H95;2
True;ALL_SOLUTIONS_2264136110100_1.pdf;AXA;2264136110100;2264136110100A11;2
True;CNOSF_2252212130000_1.pdf;AXA;2252212130000;;0
True;SIRMAT_2842454600051_1.pdf;AXA;2842454600051;2842454600051U98;1
False;AVT_AXIA_15_2275176110150_1_7930614.pdf;AXA;;;0
True;RECYBIO_2257752420701_1.pdf;AXA;2257752420701;2257752420701A11;2
True;PGS_PERURENA_2842057101100_1.pdf;AXA;2842057101100;2842057101100S19;2
False;AXIA_2_2275176110230_1.pdf;AXA;;;0
True;PGS_SUD_EST_2842057101400_1.pdf;AXA;2842057101400;2842057101400T19;2
False;AVT_DECIBEL_FRANCE_2263898120400_1_8809901.pdf;AXA;;;0
True;LINK_GROUP_2269513100000_1.pdf;AXA;2269513100000;2269513100000P16;2
True;MIROITERIE_BRUGNON_FRERES_2000146716010_1.pdf;AXA;2000146716010;2000146716010Z19;1
False;AXIA_18_2275176100220_1.pdf;AXA;;;0
True;PGS_ARNAUD_2842059410001_1.pdf;AXA;2842059410001;2842059410001S95;3
True;NEWFINOR_2263632400100_1.pdf;AXA;2263632400100;2263632400100F95;3
True;SCHROLL_2841491609054_1.pdf;AXA;2841491609054;2841491609054A98;5
True;LOFFRE_PARTAGEE_2270829610103_1.pdf;AXA;2270829610103;2270829610103G43;2
True;TRANSPORTS_PMS_2506808210000_1.pdf;AXA;2506808210000;;0
True;STAR_PARIS_2262484600001_1.pdf;AXA;2262484600001;;0
True;JEAN_AVIER_2985857100000_1.pdf;AXA;2985857100000;2985857100000Y16;1
True;HTC_DEVELOPPEMENT_2840924600202_1.pdf;AXA;2840924600202;2840924600202F95;2
True;NEUILLYS_2263769120000_1.pdf;AXA;2263769120000;2263769120000S47;2
True;SOCIETE_DACOUSTIQUE_2263898110100_1.pdf;AXA;2263898110100;2263898110100Y47;2
False;AVT_CP_BRACKER_2263191400000_1_8709929.pdf;AXA;;;0
True;ARCHITECTURE_J.P_GILCH_F._2253954200000_1.pdf;AXA;2253954200000;2253954200000N19;1
False;AVT_ADIT_2259939100000_1_5048518.pdf;AXA;;;0
True;ALSACE_CONDITIONNEMENT_2845379410064_1.pdf;AXA;2845379410064;2845379410064N98;1
True;SIRMAT_2842454600052_1.pdf;AXA;2842454600052;;0
False;AVT_COPROPRIETE_ROUGET_DE_LI_2263708100000_1_5723599.pdf;AXA;;;0
True;EDITIONS_CLAUDE_VERVIN_2268275600001_1.pdf;AXA;2268275600001;2268275600001U11;2
True;MATHLAU_MARIVAL_2264142400000_1.pdf;AXA;2264142400000;2264142400000Y47;2
True;ALLIANCE_GREEN_SERVICES_2844133410000_1.pdf;AXA;2844133410000;2844133410000S95;4
True;EDITIONS_CLAUDE_VERVIN_2268275410000_1.pdf;AXA;2268275410000;2268275410000W47;2
True;HYPERTAPIS_2254585430300_1.pdf;AXA;2254585430300;2254585430300E47;2
True;INSTITUT_DE_FORMATION_DU_2313788000000_1.pdf;AXA;2313788000000;2313788000000T16;2
True;SOC_EVANGELIQUE_DE_2257492100100_1.pdf;AXA;2257492100100;2257492100100A95;2
True;LOREX_2260642120000_1.pdf;AXA;2260642120000;;0
True;GROUPE_WEIGERDING_2266426400000_1.pdf;AXA;2266426400000;2266426400000T95;2
True;TRANSPORTS_RIEBEL_2713369490000_1.pdf;AXA;2713369490000;2713369490000E50;1
True;FISCHER_2843960600001_1.pdf;AXA;2843960600001;2843960600001M95;3
True;GROUPEMENT_DE_COOPERATION_2841941400000_1.pdf;AXA;2841941400000;2841941400000C95;3
False;AVT_AXIA_14_2275176100140_1_7930595.pdf;AXA;;;0
True;DOCARINA_2264141400000_1.pdf;AXA;2264141400000;;0
False;AVT_CLUB_DE_METZ_TECHNOPOLE_2957519310000_1_500007947.pdf;AXA;;;0
True;SIRMAT_2842454419002_1.pdf;AXA;2842454419002;2842454419002C98;1
True;TURENNE_2263750100000_1.pdf;AXA;2263750100000;2263750100000E47;2
True;E_B_K_2258850410000_1.pdf;AXA;2258850410000;2258850410000E95;2
True;EUROPEAN_SCIENCE_2844016600052_1.pdf;AXA;2844016600052;2844016600052H95;2
False;AVT_CP_ARGELLIES_RP_2513834250000_1_6215250.pdf;AXA;;;0
True;ALLS_PARTICIPATIONS_2264136120000_1.pdf;AXA;2264136120000;2264136120000L47;2
True;R.KAUTZMANN_2711100120595_1.pdf;AXA;2711100120595;2711100120595Q95;1
True;JUDICIA_CONSEILS_2263806600010_1.pdf;AXA;2263806600010;2263806600010J65;1
True;SIRMAT_2842454609003_1.pdf;AXA;2842454609003;2842454609003A98;1
True;FESIA_2261311410000_1.pdf;AXA;2261311410000;2261311410000E47;2
True;STE_EUROPEENNE_TRANSPORTS_2268788400000_1.pdf;AXA;2268788400000;;0
True;FESIA_2261311100000_1.pdf;AXA;2261311100000;2261311100000Y47;2
True;RECOSTRA_2841491621001_1.pdf;AXA;2841491621001;;0
True;WOLF_RICHARD_FRANCE_2263193400000_1.pdf;AXA;2263193400000;2263193400000J43;2
True;SIRMAT_2842454610063_1.pdf;AXA;2842454610063;;0
True;OFFICE_DE_TOURISME_DU_2259039110000_1.pdf;AXA;2259039110000;;0
False;AVT_CENT_FAMILLES_LAHAYE_2261651100000_1_5344974.pdf;AXA;;;0
True;LJL_SAS_2256423200000_1.pdf;AXA;2256423200000;2256423200000Q11;3
True;SIRMAT_2842454600063_1.pdf;AXA;2842454600063;;0
True;PCB_CREATION_2256541410000_1.pdf;AXA;2256541410000;2256541410000V11;2
True;SCHROLL_2257752439002_1.pdf;AXA;2257752439002;2257752439002S98;6
True;SCHROLL_2841491629001_1.pdf;AXA;2841491629001;2841491629001G98;3
True;J._GREMMEL_ET_CIE_2263189410000_1.pdf;AXA;2263189410000;2263189410000C47;2
True;NEUTRALIS_2841491620601_1.pdf;AXA;2841491620601;2841491620601B19;1
True;STE_EUROPEENNE_TRANSPORTS_2268788410000_1.pdf;AXA;2268788410000;;0
False;AVT_CP_A.W._FABER_CASTELL_2263190400050_1_8544492.pdf;AXA;;;0
False;AVT_AXIA_11_2275176110110_1_7930243.pdf;AXA;;;0
True;TURENNE_2312918000000_1.pdf;AXA;2312918000000;2312918000000U19;2
True;LABORATOIRES_CVE_2254879200000_1.pdf;AXA;2254879200000;2254879200000V95;2
True;BEA_2000146664510_1.pdf;AXA;2000146664510;2000146664510V19;2
True;KAYME_2256420310002_1.pdf;AXA;2256420310002;;0
False;AVT_CHARPALOR_2262485410001_1_9304225.pdf;AXA;;;0
False;AVT_ASCENCEURS__MULTI_2275234100000_1_8843752.pdf;AXA;;;0
False;AVT_CP_B2A_AUDIT_ET_CONSEIL_2272423400000_1_7050568.pdf;AXA;;;0
True;MW_FRANCE_2259236110000_1.pdf;AXA;2259236110000;2259236110000K43;5
True;LA_ONZIEME_HEURE_2513764451001_1.pdf;AXA;2513764451001;2513764451001D95;1
False;AVT_CP_ARB_2268898610002_1_6975670.pdf;AXA;;;0
True;IVALCO_2264151400000_1.pdf;AXA;2264151400000;2264151400000G95;1
True;MAISON_DE_LA_NOUVELLE_CAL_2265875110000_1.pdf;AXA;2265875110000;2265875110000H11;3
True;POLISSA_2000148594610_1.pdf;AXA;2000148594610;2000148594610F19;1
True;EDITIONS_CLAUDE_VERVIN_2268275409006_1.pdf;AXA;2268275409006;2268275409006R98;1
False;AVT_CP_BUILDING_2840924600006_1_8808257.pdf;AXA;;;0
True;SARDI___SOC_ALSACIENNE_2257752110400_1.pdf;AXA;2257752110400;2257752110400R11;2
True;SCHROLL_2841491600065_1.pdf;AXA;2841491600065;;0
True;C_I_S_REUNION_2006003045010_1.pdf;AXA;2006003045010;2006003045010Z95;2
False;AVT_CP_ALLIANCE_ENERGIES_2271794610001_1_7329092.pdf;AXA;;;0
True;SCHLUTER_SYSTEMS_2261225110000_1.pdf;AXA;2261225110000;;0
True;DOCARINA_2312833010000_1.pdf;AXA;2312833010000;;0
True;LES_CARNETS_DE_LALPHA_2006003668910_1.pdf;AXA;2006003668910;2006003668910B19;2
False;ABRY_ARNOLD_2431554490000_1_FM_NC_Retraités.pdf;AXA;;;0
False;AVT_CP_ALTEM_2841491600301_1_8426629.pdf;AXA;;;0
True;RMO_EUROPE_2258335410000_1.pdf;AXA;2258335410000;2258335410000V47;2
True;DJA___GIU_AGENCY_2514845210000_1.pdf;AXA;2514845210000;;0
True;CABINET_VERREY_2511664950000_1.pdf;AXA;2511664950000;2511664950000Y95;2
True;ETABLISSEMENTS_HUOT_2255250110000_1.pdf;AXA;2255250110000;2255250110000P11;2
False;AVT_CHENE_DE_LEST_2268375100000_1_7051562.pdf;AXA;;;0
False;AVT_CP_BEREST_RHIN_RHONE_2263549430101_1_5966694.pdf;AXA;;;0
False;AVT_AXIA_12_2275176100120_1_7930434.pdf;AXA;;;0
True;JUDICIA_CONSEILS_2263806110000_1.pdf;AXA;2263806110000;2263806110000P98;2
True;SIRMAT_2842454419001_1.pdf;AXA;2842454419001;2842454419001B98;1
True;ROUSSEAU_CONSEIL_2514911510000_1.pdf;AXA;2514911510000;;0
True;GRANDI_2312920000000_1.pdf;AXA;2312920000000;2312920000000H19;2
True;KAYME_2256420310000_1.pdf;AXA;2256420310000;;0
True;LGC_STANDARDS_2251143640010_1.pdf;AXA;2251143640010;2251143640010C65;1
True;ASSOC_SYND_RESID_HAUTEP_2259936110000_1.pdf;AXA;2259936110000;2259936110000A42;2
True;PGS_ARNAUD_2842059610002_1.pdf;AXA;2842059610002;2842059610002K95;2
True;EUROSTAMP_2257413110000_1.pdf;AXA;2257413110000;2257413110000V47;5
False;AVT_CP_BEREST_2263549630001_1_5966609.pdf;AXA;;;0
False;AVT_AXIA_16_2275176110160_1_7930632.pdf;AXA;;;0
True;ETABLISSEMENTS_JEAN_2265666400010_1.pdf;AXA;2265666400010;2265666400010Y36;1
True;LIBERTY_SPECIALTY_MARKETS_2268785400000_1.pdf;AXA;2268785400000;;0
True;SCHROLL_2841491620001_1.pdf;AXA;2841491620001;2841491620001Z19;2
False;AVT_CORREGE_SERVICES_2263349100000_1_8279293.pdf;AXA;;;0
True;PARENTHESE_2263549430400_1.pdf;AXA;2263549430400;2263549430400Z47;2
True;SIRMAT_2842454409001_1.pdf;AXA;2842454409001;2842454409001G98;1
True;ETABLISSEMENTS_HUOT_2255250120000_1.pdf;AXA;2255250120000;2255250120000J47;2
True;CARL_BECHEM_FRANCE_2261335400000_1.pdf;AXA;2261335400000;2261335400000R95;2
True;PGS_SUD_OUEST_2842057101500_1.pdf;AXA;2842057101500;;0
True;SCHROLL_2257752439000_1.pdf;AXA;2257752439000;2257752439000Q98;5
True;PGS_SCIERIE_ET_PALETTES_2842057101300_1.pdf;AXA;2842057101300;2842057101300K19;2
True;SIRMAT_2842454419053_1.pdf;AXA;2842454419053;2842454419053G98;1
False;BEREST_2263549420001_C_FS_2025_MAINTIEN_R_20241121.pdf;AXA;;;0
True;EXCEL_VISION_2254880200000_1.pdf;AXA;2254880200000;2254880200000C95;2
True;LOFFRE_PORTAGE_2269514110000_1.pdf;AXA;2269514110000;2269514110000Q43;2
True;RUJ_EXPANSION_2254585430101_1.pdf;AXA;2254585430101;2254585430101N47;3
True;MAISONS_FUTEES_2264321400100_1.pdf;AXA;2264321400100;2264321400100Z95;2
True;ETABLISSEMENTS_JEAN_MANTO_2265666410000_1.pdf;AXA;2265666410000;2265666410000G47;2
True;RECYBIO_2841491600701_1.pdf;AXA;2841491600701;2841491600701V50;1
False;AVT_AXIA_54_2275176110180_1_7930386.pdf;AXA;;;0
True;HTC_DEVELOPPEMENT_2840924600201_1.pdf;AXA;2840924600201;2840924600201E95;2
True;ELECTRO_MENAGER_2268735400000_1.pdf;AXA;2268735400000;2268735400000C11;2
True;ALL_SOLUTIONS_2264136120100_1.pdf;AXA;2264136120100;2264136120100U47;2
True;GROUPEMENT_DE_COOPERATION_2841941600001_1.pdf;AXA;2841941600001;2841941600001U95;2
False;AVT_CP_BEREST_RHIN_RHONE_2263549420101_1_5966617.pdf;AXA;;;0
False;AVT_AA_PARTICIPATIONS_2275106100400_1_8004062.pdf;AXA;;;0
False;AVT_CP_B_S_RECYCLAGE_2257752430901_1_8048974.pdf;AXA;;;0
True;MATERIELS_FERROVIAIRES_ET_2271830110000_1.pdf;AXA;2271830110000;2271830110000U19;1
True;TRECOM_2599776050000_1.pdf;AXA;2599776050000;2599776050000F95;2
True;SKAYL_2271150400100_1.pdf;AXA;2271150400100;2271150400100L43;3
False;AVT_CP_BEREST_RHIN_RHONE_2263549630101_1_5966664.pdf;AXA;;;0
True;CAFES_SATI_2257154200002_1.pdf;AXA;2257154200002;2257154200002K47;3
True;SKAYL_2271150400112_1.pdf;AXA;2271150400112;2271150400112Z43;3
False;AVT_WOLF_RICHARD_FRANCE_2263193120000_1_7438447.pdf;AXA;;;0
True;HUGO_BOSS_FRANCE_2262305400000_1.pdf;AXA;2262305400000;2262305400000S95;2
True;OSTERMANN_ENERGIES_2271794400100_1.pdf;AXA;2271794400100;2271794400100L11;2
True;STRASBOURG_REVETEMENT_2254585430201_1.pdf;AXA;2254585430201;2254585430201W47;3
True;NEUILLYS_2263769410001_1.pdf;AXA;2263769410001;2263769410001L16;3
False;AVT_COOPRODUCTION_2262644100000_1_7737671.pdf;AXA;;;0
True;FILPACK_INDUSTRIE_2266135110000_1.pdf;AXA;2266135110000;2266135110000D47;2
