cie.name,filepath,filename,ref,poledi,numper
AXA,/home/c24b/projects/avenants/DOCS/SKAYL_2271150400101_1.pdf,SKAYL_2271150400101_1.pdf,2271150400101,2271150400101M43,8849982
AXA,/home/c24b/projects/avenants/DOCS/FILPACK_PROTECTION_2266127100200_1.pdf,FILPACK_PROTECTION_2266127100200_1.pdf,2266127100200,2266127100200Z11,6530217
AXA,/home/c24b/projects/avenants/DOCS/AVT_C.RI.FI_2599779430000_1_5194989.pdf,AVT_C.RI.FI_2599779430000_1_5194989.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CITRAVAL___CTRE_INDUST_TR_2257752110500_1_5920527.pdf,AVT_CITRAVAL___CTRE_INDUST_TR_2257752110500_1_5920527.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/COLDIS_2840810400050_1.pdf,COLDIS_2840810400050_1.pdf,2840810400050,2840810400050F50,8338756
AXA,/home/c24b/projects/avenants/DOCS/PGS_NORMANDIE_2842057101000_1.pdf,PGS_NORMANDIE_2842057101000_1.pdf,2842057101000,2842057101000J19,8382421
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491629052_1.pdf,SCHROLL_2841491629052_1.pdf,2841491629052,2841491629052M98,8376279
AXA,/home/c24b/projects/avenants/DOCS/AVT_WEIGERDING_HOLDING_2266555110000_1_8906177.pdf,AVT_WEIGERDING_HOLDING_2266555110000_1_8906177.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454409002_1.pdf,SIRMAT_2842454409002_1.pdf,2842454409002,2842454409002H98,7876063
AXA,/home/c24b/projects/avenants/DOCS/SOCIETE_DACOUSTIQUE_2263898400100_1.pdf,SOCIETE_DACOUSTIQUE_2263898400100_1.pdf,2263898400100,2263898400100Q95,8810192
AXA,/home/c24b/projects/avenants/DOCS/MATHLAU_MARIVAL_2264142400001_1.pdf,MATHLAU_MARIVAL_2264142400001_1.pdf,2264142400001,2264142400001Z47,8119939
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_DEMENAGEMENTS_LUX_ROLAND_2713474002000_1_8088824.pdf,AVT_CP_DEMENAGEMENTS_LUX_ROLAND_2713474002000_1_8088824.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_ALTEM___ALSACIENNE_DE_TRI_2257752110300_1_5919651.pdf,AVT_ALTEM___ALSACIENNE_DE_TRI_2257752110300_1_5919651.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/FONDATION_EUROPEENNE_DE_L_2260579110000_1.pdf,FONDATION_EUROPEENNE_DE_L_2260579110000_1.pdf,2260579110000,2260579110000T11,5461968
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_2256419200000_1_5051132.pdf,AVT_CP_CORREGE_2256419200000_1_5051132.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/CABT_CESAR_2006003404510_1.pdf,CABT_CESAR_2006003404510_1.pdf,2006003404510,2006003404510K65,6056221
AXA,/home/c24b/projects/avenants/DOCS/AXIA_2_2275176100230_1.pdf,AXIA_2_2275176100230_1.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CINQPLUS_HAGUENAU_2711100120500_1_5036596.pdf,AVT_CP_CINQPLUS_HAGUENAU_2711100120500_1_5036596.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/LOUIS_SCHROLL_2257752110200_1.pdf,LOUIS_SCHROLL_2257752110200_1.pdf,2257752110200,2257752110200Z11,7052225
AXA,/home/c24b/projects/avenants/DOCS/GROUPE_HERINDEL_2257622110000_1.pdf,GROUPE_HERINDEL_2257622110000_1.pdf,2257622110000,2257622110000J11,8714413
AXA,/home/c24b/projects/avenants/DOCS/SANOLEC_2259653400000_1.pdf,SANOLEC_2259653400000_1.pdf,2259653400000,2259653400000W11,4934101
AXA,/home/c24b/projects/avenants/DOCS/ABRY_ARNOLD_2254585430000_1_FM_NC_Base.pdf,ABRY_ARNOLD_2254585430000_1_FM_NC_Base.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/ASSOCIATION_SYNDICALE_CEN_2259051150000_1.pdf,ASSOCIATION_SYNDICALE_CEN_2259051150000_1.pdf,2259051150000,2259051150000G95,5723658
AXA,/home/c24b/projects/avenants/DOCS/COROU_2263748100000_1.pdf,COROU_2263748100000_1.pdf,2263748100000,2263748100000R47,6154676
AXA,/home/c24b/projects/avenants/DOCS/GROUPE_ADIT_2259939100300_1.pdf,GROUPE_ADIT_2259939100300_1.pdf,2259939100300,2259939100300B11,8557326
AXA,/home/c24b/projects/avenants/DOCS/PGS_SPB_2842059610402_1.pdf,PGS_SPB_2842059610402_1.pdf,2842059610402,2842059610402U95,8377073
AXA,/home/c24b/projects/avenants/DOCS/ALLS_LOGISTIQUE_2264136400301_1.pdf,ALLS_LOGISTIQUE_2264136400301_1.pdf,2264136400301,2264136400301L95,9070894
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454409053_1.pdf,SIRMAT_2842454409053_1.pdf,2842454409053,2842454409053N98,7876072
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_WEBSILOR_2261270410100_1_8666158.pdf,AVT_CP_WEBSILOR_2261270410100_1_8666158.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_2256419600001_1_9208013.pdf,AVT_CP_CORREGE_2256419600001_1_9208013.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/EDITIONS_CLAUDE_VERVIN_2268275609006_1.pdf,EDITIONS_CLAUDE_VERVIN_2268275609006_1.pdf,2268275609006,2268275609006H98,6938097
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_16_2275176100160_1_7930629.pdf,AVT_AXIA_16_2275176100160_1_7930629.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SHERPA_MOBILE_ROBOTICS_2309600110410_1.pdf,SHERPA_MOBILE_ROBOTICS_2309600110410_1.pdf,2309600110410,2309600110410R50,8255836
AXA,/home/c24b/projects/avenants/DOCS/HERLI_2263163430000_1.pdf,HERLI_2263163430000_1.pdf,2263163430000,2263163430000W11,7727996
AXA,/home/c24b/projects/avenants/DOCS/FORMACOOP_2262643100000_1.pdf,FORMACOOP_2262643100000_1.pdf,2262643100000,2262643100000K11,7740441
AXA,/home/c24b/projects/avenants/DOCS/AVT_WEIGERDING_HOLDING_2266555120000_1_8906262.pdf,AVT_WEIGERDING_HOLDING_2266555120000_1_8906262.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CINQ_PLUS_SOLUTIONS_ET_2711100120590_1_5036660.pdf,AVT_CP_CINQ_PLUS_SOLUTIONS_ET_2711100120590_1_5036660.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/ELITT_2263281410000_1.pdf,ELITT_2263281410000_1.pdf,2263281410000,2263281410000C16,5771732
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_RHIN_RHONE_2263549420100_1_5966617.pdf,AVT_CP_BEREST_RHIN_RHONE_2263549420100_1_5966617.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SALVAGGIO_MANAGEMENT_2264321400200_1.pdf,SALVAGGIO_MANAGEMENT_2264321400200_1.pdf,2264321400200,2264321400200H95,8037944
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CINQ_PLUS_STASBOURG_2711100120510_1_5036643.pdf,AVT_CP_CINQ_PLUS_STASBOURG_2711100120510_1_5036643.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/W.P.P._AGENCY_2000148564110_1.pdf,W.P.P._AGENCY_2000148564110_1.pdf,2000148564110,2000148564110D19,5691906
AXA,/home/c24b/projects/avenants/DOCS/PGS_ILE_DE_FRANCE_2842057100800_1.pdf,PGS_ILE_DE_FRANCE_2842057100800_1.pdf,2842057100800,2842057100800R19,8382282
AXA,/home/c24b/projects/avenants/DOCS/VARITRONIX_FRANCE_SAS_2006002368610_1.pdf,VARITRONIX_FRANCE_SAS_2006002368610_1.pdf,2006002368610,2006002368610G19,5695116
AXA,/home/c24b/projects/avenants/DOCS/ADIT_2270603400010_1_ABS.pdf,ADIT_2270603400010_1_ABS.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/PGS_SPB_2842059410400_1.pdf,PGS_SPB_2842059410400_1.pdf,2842059410400,2842059410400B95,8381361
AXA,/home/c24b/projects/avenants/DOCS/STRUB_2840785140600_1.pdf,STRUB_2840785140600_1.pdf,2840785140600,2840785140600G19,8279157
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CITRAVAL___CTRE_INDUST_TR_2257752420500_1_5920552.pdf,AVT_CP_CITRAVAL___CTRE_INDUST_TR_2257752420500_1_5920552.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/TMI_MULTIPLAST_2275225400051_1.pdf,TMI_MULTIPLAST_2275225400051_1.pdf,2275225400051,2275225400051J95,8086405
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_B_S_RECYCLAGE_2841491620901_1_8.370.566_.pdf,AVT_CP_B_S_RECYCLAGE_2841491620901_1_8.370.566_.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_LORRAINE_2263549420301_1_5966833.pdf,AVT_CP_BEREST_LORRAINE_2263549420301_1_5966833.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/LA_VINOTHEQUE_DU_LYS_2510538260000_1.pdf,LA_VINOTHEQUE_DU_LYS_2510538260000_1.pdf,2510538260000,2510538260000E42,5532877
AXA,/home/c24b/projects/avenants/DOCS/AVT_CENT_FAMILLES_LAHAYE_2261650100200_1_6532467.pdf,AVT_CENT_FAMILLES_LAHAYE_2261650100200_1_6532467.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/LOREX_2260642100000_1.pdf,LOREX_2260642100000_1.pdf,2260642100000,2260642100000E11,5279949
AXA,/home/c24b/projects/avenants/DOCS/AVT_B_S_RECYCLAGE_2257752100600_1_8719822.pdf,AVT_B_S_RECYCLAGE_2257752100600_1_8719822.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752110000_1.pdf,SCHROLL_2257752110000_1.pdf,2257752110000,2257752110000G11,5917776
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ADIT_2270603400005_1_9019454.pdf,AVT_CP_ADIT_2270603400005_1_9019454.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_COOPRODUCTION_2262644110000_1_7737682.pdf,AVT_COOPRODUCTION_2262644110000_1_7737682.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_7_2275176110070_1_7930072.pdf,AVT_AXIA_7_2275176110070_1_7930072.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/YUZER_2258678400000_1.pdf,YUZER_2258678400000_1.pdf,2258678400000,2258678400000N95,8857524
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CITRAVAL___CTRE_INDUST_2841491620501_1_8370543.pdf,AVT_CP_CITRAVAL___CTRE_INDUST_2841491620501_1_8370543.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491600001_1.pdf,SCHROLL_2841491600001_1.pdf,2841491600001,2841491600001K50,8612115
AXA,/home/c24b/projects/avenants/DOCS/RGR_2258659120000_1.pdf,RGR_2258659120000_1.pdf,2258659120000,2258659120000R41,9351832
AXA,/home/c24b/projects/avenants/DOCS/ALSACE_CONDITIONNEMENT_2845379410062_1.pdf,ALSACE_CONDITIONNEMENT_2845379410062_1.pdf,2845379410062,2845379410062L98,9182929
AXA,/home/c24b/projects/avenants/DOCS/F.F.F._FEDERATION_2711703000000_1.pdf,F.F.F._FEDERATION_2711703000000_1.pdf,2711703000000,2711703000000R95,9023502
AXA,/home/c24b/projects/avenants/DOCS/JOBECA_DISTRIBUTION_2258849400000_1.pdf,JOBECA_DISTRIBUTION_2258849400000_1.pdf,2258849400000,2258849400000D95,6125476
AXA,/home/c24b/projects/avenants/DOCS/EUROMAC_2_2271103410051_1.pdf,EUROMAC_2_2271103410051_1.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/L_OFFRE_PORTAGE_2840284100000_1.pdf,L_OFFRE_PORTAGE_2840284100000_1.pdf,2840284100000,2840284100000J19,8132140
AXA,/home/c24b/projects/avenants/DOCS/S.I.S._2000146576310_1.pdf,S.I.S._2000146576310_1.pdf,2000146576310,2000146576310B19,9162989
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_BOURGOGNE_2263549630202_1_5966799.pdf,AVT_CP_BEREST_BOURGOGNE_2263549630202_1_5966799.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_DEMENAGEMENTS_LUX_ROLAND_2713474000000_1_5116990.pdf,AVT_CP_DEMENAGEMENTS_LUX_ROLAND_2713474000000_1_5116990.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CL2R_INDUSTRIAL_SOLUTIONS_2263898120600_1_9084569.pdf,AVT_CL2R_INDUSTRIAL_SOLUTIONS_2263898120600_1_9084569.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_LORRAINE_2263549630302_1_5966886.pdf,AVT_CP_BEREST_LORRAINE_2263549630302_1_5966886.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_TMI_MULTIPLAST_2275225400051_1_8086405.pdf,AVT_CP_TMI_MULTIPLAST_2275225400051_1_8086405.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BUILD_ING_2840924600001_1_8382767.pdf,AVT_CP_BUILD_ING_2840924600001_1_8382767.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/MIROITERIE_BRUGNON_FRERES_2000146715910_1.pdf,MIROITERIE_BRUGNON_FRERES_2000146715910_1.pdf,2000146715910,2000146715910Q19,5460798
AXA,/home/c24b/projects/avenants/DOCS/EUROMAC_2_2271103130000_1.pdf,EUROMAC_2_2271103130000_1.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/LOUIS_SCHROLL_2257752420200_1.pdf,LOUIS_SCHROLL_2257752420200_1.pdf,2257752420200,2257752420200F11,5919603
AXA,/home/c24b/projects/avenants/DOCS/HTC_DEVELOPPEMENT_2840924400200_1.pdf,HTC_DEVELOPPEMENT_2840924400200_1.pdf,2840924400200,2840924400200M95,8559170
AXA,/home/c24b/projects/avenants/DOCS/ALLS_LOGISTIQUE_2264136110300_1.pdf,ALLS_LOGISTIQUE_2264136110300_1.pdf,2264136110300,2264136110300S11,7555229
AXA,/home/c24b/projects/avenants/DOCS/SATE_2263898120000_1.pdf,SATE_2263898120000_1.pdf,2263898120000,2263898120000J11,9571740
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752420001_1.pdf,SCHROLL_2257752420001_1.pdf,2257752420001,2257752420001P11,5915225
AXA,/home/c24b/projects/avenants/DOCS/AVT_ANCREST_2263442110000_1_8581901.pdf,AVT_ANCREST_2263442110000_1_8581901.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268734110000_1.pdf,ELECTRO_MENAGER_2268734110000_1.pdf,2268734110000,2268734110000D11,6941289
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_12_2275176110120_1_7930445.pdf,AVT_AXIA_12_2275176110120_1_7930445.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/CAFES_SATI_2272479600002_1.pdf,CAFES_SATI_2272479600002_1.pdf,2272479600002,2272479600002N47,8086353
AXA,/home/c24b/projects/avenants/DOCS/LJL_SAS_2256423600001_1.pdf,LJL_SAS_2256423600001_1.pdf,2256423600001,2256423600001Z11,9208073
AXA,/home/c24b/projects/avenants/DOCS/ALLS_LOGISTIQUE_2264136120300_1.pdf,ALLS_LOGISTIQUE_2264136120300_1.pdf,2264136120300,2264136120300M47,6638984
AXA,/home/c24b/projects/avenants/DOCS/PGS_SPB_2842059410401_1.pdf,PGS_SPB_2842059410401_1.pdf,2842059410401,2842059410401C95,8381362
AXA,/home/c24b/projects/avenants/DOCS/YPO_CAMP_LOISIRS_2260338410300_1_ABS.pdf,YPO_CAMP_LOISIRS_2260338410300_1_ABS.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SO_FORM_2510815610000_1.pdf,SO_FORM_2510815610000_1.pdf,2510815610000,2510815610000V11,5697283
AXA,/home/c24b/projects/avenants/DOCS/FISCHER_2843960600051_1.pdf,FISCHER_2843960600051_1.pdf,2843960600051,2843960600051R98,8967780
AXA,/home/c24b/projects/avenants/DOCS/LOGEMENT_OUEST_2511974210000_1.pdf,LOGEMENT_OUEST_2511974210000_1.pdf,2511974210000,2511974210000W11,5697353
AXA,/home/c24b/projects/avenants/DOCS/EROL_2263192400000_1.pdf,EROL_2263192400000_1.pdf,2263192400000,2263192400000C95,6063186
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_SERVICES_2842078400100_1_8447530.pdf,AVT_CP_CORREGE_SERVICES_2842078400100_1_8447530.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/ASSOC_SYND_RESID_HAUTEP_2259936420000_1.pdf,ASSOC_SYND_RESID_HAUTEP_2259936420000_1.pdf,2259936420000,2259936420000G42,5723485
AXA,/home/c24b/projects/avenants/DOCS/HAYS_PORTAGE_2843606410000_1.pdf,HAYS_PORTAGE_2843606410000_1.pdf,2843606410000,2843606410000F95,8845108
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ARECO_2599772661002_1_5171749.pdf,AVT_CP_ARECO_2599772661002_1_5171749.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/FILPACK_PROTECTION_2266127420201_1.pdf,FILPACK_PROTECTION_2266127420201_1.pdf,2266127420201,2266127420201B95,6731361
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_TMI_MULTIPLAST_2275225409010_1_8086461.pdf,AVT_CP_TMI_MULTIPLAST_2275225409010_1_8086461.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/SAPI_2260012110000_1.pdf,SAPI_2260012110000_1.pdf,2260012110000,2260012110000V16,5092977
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_2256419310000_1_8447248.pdf,AVT_CP_CORREGE_2256419310000_1_8447248.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/TMI_MULTIPLAST_2275225409010_1.pdf,TMI_MULTIPLAST_2275225409010_1.pdf,2275225409010,2275225409010W98,8086461
AXA,/home/c24b/projects/avenants/DOCS/ALL_SOLUTIONS_2264136400100_1.pdf,ALL_SOLUTIONS_2264136400100_1.pdf,2264136400100,2264136400100S95,9070757
AXA,/home/c24b/projects/avenants/DOCS/TELEVISION_ESPANOLA_2000148548710_1.pdf,TELEVISION_ESPANOLA_2000148548710_1.pdf,2000148548710,2000148548710P19,5697263
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752429003_1.pdf,SCHROLL_2257752429003_1.pdf,2257752429003,2257752429003Z98,5938568
AXA,/home/c24b/projects/avenants/DOCS/ETABLISSEMENTS_HUOT_2271750400000_1.pdf,ETABLISSEMENTS_HUOT_2271750400000_1.pdf,2271750400000,2271750400000Q11,8240796
AXA,/home/c24b/projects/avenants/DOCS/PGS_BREIZH_2842057100500_1.pdf,PGS_BREIZH_2842057100500_1.pdf,2842057100500,2842057100500Q19,8381658
AXA,/home/c24b/projects/avenants/DOCS/PGS_BREIZH_2842057110400_1.pdf,PGS_BREIZH_2842057110400_1.pdf,2842057110400,2842057110400B50,8376868
AXA,/home/c24b/projects/avenants/DOCS/LINK_GROUP_2840311100000_1.pdf,LINK_GROUP_2840311100000_1.pdf,2840311100000,2840311100000K50,8160918
AXA,/home/c24b/projects/avenants/DOCS/MB2_2253851130000_1.pdf,MB2_2253851130000_1.pdf,2253851130000,2253851130000E50,7921256
AXA,/home/c24b/projects/avenants/DOCS/AVT_WOLF_RICHARD_FRANCE_2263193110000_1_7438560.pdf,AVT_WOLF_RICHARD_FRANCE_2263193110000_1_7438560.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/GRANDI_2263749100000_1.pdf,GRANDI_2263749100000_1.pdf,2263749100000,2263749100000Y47,6409489
AXA,/home/c24b/projects/avenants/DOCS/TMI_MULTIPLAST_2275225409001_1.pdf,TMI_MULTIPLAST_2275225409001_1.pdf,2275225409001,2275225409001M98,7883064
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ALTEM_2841491620351_1_8370537.pdf,AVT_CP_ALTEM_2841491620351_1_8370537.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/PGS_JURAPAL_2842059610102_1.pdf,PGS_JURAPAL_2842059610102_1.pdf,2842059610102,2842059610102T95,8377045
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491609002_1.pdf,SCHROLL_2841491609002_1.pdf,2841491609002,2841491609002T98,8426570
AXA,/home/c24b/projects/avenants/DOCS/HYPERTAPIS_2254585440300_1.pdf,HYPERTAPIS_2254585440300_1.pdf,2254585440300,2254585440300Z11,7283641
AXA,/home/c24b/projects/avenants/DOCS/EUROSTAMP_2257413100000_1.pdf,EUROSTAMP_2257413100000_1.pdf,2257413100000,2257413100000B11,9231672
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454409052_1.pdf,SIRMAT_2842454409052_1.pdf,2842454409052,2842454409052M98,7876064
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268735410001_1.pdf,ELECTRO_MENAGER_2268735410001_1.pdf,2268735410001,2268735410001Y47,7606777
AXA,/home/c24b/projects/avenants/DOCS/STRASBOURG_REVETEMENT_2254585430200_1.pdf,STRASBOURG_REVETEMENT_2254585430200_1.pdf,2254585430200,2254585430200V47,7283684
AXA,/home/c24b/projects/avenants/DOCS/MATERIELS_FERROVIAIRES_ET_2271830100000_1.pdf,MATERIELS_FERROVIAIRES_ET_2271830100000_1.pdf,2271830100000,2271830100000A50,1169977
AXA,/home/c24b/projects/avenants/DOCS/SCHOELLER_INDUSTRIES_2251840120000_1.pdf,SCHOELLER_INDUSTRIES_2251840120000_1.pdf,2251840120000,2251840120000U50,7904882
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ARGELLIES_RP_2513834251000_1_6297879.pdf,AVT_CP_ARGELLIES_RP_2513834251000_1_6297879.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/TRECOM_2000146633810_1.pdf,TRECOM_2000146633810_1.pdf,2000146633810,2000146633810B19,5688272
AXA,/home/c24b/projects/avenants/DOCS/SATE_2263898400000_1.pdf,SATE_2263898400000_1.pdf,2263898400000,2263898400000G95,9571741
AXA,/home/c24b/projects/avenants/DOCS/HOTELIERE_DE_LA_VILLETTE_2261617400000_1.pdf,HOTELIERE_DE_LA_VILLETTE_2261617400000_1.pdf,2261617400000,2261617400000F11,5291151
AXA,/home/c24b/projects/avenants/DOCS/NEUTRALIS_2257752430600_1.pdf,NEUTRALIS_2257752430600_1.pdf,2257752430600,2257752430600K47,7877371
AXA,/home/c24b/projects/avenants/DOCS/CAFES_SATI_2257154200001_1.pdf,CAFES_SATI_2257154200001_1.pdf,2257154200001,2257154200001J47,7435492
AXA,/home/c24b/projects/avenants/DOCS/EDITIONS_CLAUDE_VERVIN_2268275609007_1.pdf,EDITIONS_CLAUDE_VERVIN_2268275609007_1.pdf,2268275609007,2268275609007J98,6938098
AXA,/home/c24b/projects/avenants/DOCS/LE_CHAMP_DE_LA_CROIX_2257273210000_1.pdf,LE_CHAMP_DE_LA_CROIX_2257273210000_1.pdf,2257273210000,2257273210000D47,5118058
AXA,/home/c24b/projects/avenants/DOCS/SKAYL_2269516100000_1.pdf,SKAYL_2269516100000_1.pdf,2269516100000,2269516100000J16,6937160
AXA,/home/c24b/projects/avenants/DOCS/STE_EXPERTISE_COMPTABLE_2976907100000_1.pdf,STE_EXPERTISE_COMPTABLE_2976907100000_1.pdf,2976907100000,2976907100000D16,1408287
AXA,/home/c24b/projects/avenants/DOCS/PFERD_RUGGEBERG_FRANCE_2263345430000_1.pdf,PFERD_RUGGEBERG_FRANCE_2263345430000_1.pdf,2263345430000,2263345430000J11,5785964
AXA,/home/c24b/projects/avenants/DOCS/PFERD_RUGGEBERG_FRANCE_2263345430001_1.pdf,PFERD_RUGGEBERG_FRANCE_2263345430001_1.pdf,2263345430001,2263345430001K11,6015345
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_9_2275176110090_1_7930165.pdf,AVT_AXIA_9_2275176110090_1_7930165.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/KIEHL_FRANCE_2257295200000_1.pdf,KIEHL_FRANCE_2257295200000_1.pdf,2257295200000,2257295200000C95,7727304
AXA,/home/c24b/projects/avenants/DOCS/JUDICIA_CONSEILS_2263806400000_1.pdf,JUDICIA_CONSEILS_2263806400000_1.pdf,2263806400000,2263806400000G95,7159505
AXA,/home/c24b/projects/avenants/DOCS/SARDI___SOC_ALSACIENNE_2257752430401_1.pdf,SARDI___SOC_ALSACIENNE_2257752430401_1.pdf,2257752430401,2257752430401T47,7876446
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_8_2275176100080_1_7930128.pdf,AVT_AXIA_8_2275176100080_1_7930128.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/ECOLE_SUPERIEURE_2258666410001_1.pdf,ECOLE_SUPERIEURE_2258666410001_1.pdf,2258666410001,2258666410001F95,9093312
AXA,/home/c24b/projects/avenants/DOCS/ALSACE_CONDITIONNEMENT_2845379120000_1.pdf,ALSACE_CONDITIONNEMENT_2845379120000_1.pdf,2845379120000,2845379120000B50,9182626
AXA,/home/c24b/projects/avenants/DOCS/NEUTRALIS_2257752430601_1.pdf,NEUTRALIS_2257752430601_1.pdf,2257752430601,2257752430601L47,7877368
AXA,/home/c24b/projects/avenants/DOCS/AVT_TAILLAGE_MODERNE_2261062100000_1_5373569.pdf,AVT_TAILLAGE_MODERNE_2261062100000_1_5373569.pdf,,2844694100400E50,9032067
AXA,/home/c24b/projects/avenants/DOCS/GLESER_2253934200000_1.pdf,GLESER_2253934200000_1.pdf,2253934200000,2253934200000H50,5248200
AXA,/home/c24b/projects/avenants/DOCS/PGS_EST_2842057100700_1.pdf,PGS_EST_2842057100700_1.pdf,2842057100700,2842057100700H19,8381751
AXA,/home/c24b/projects/avenants/DOCS/GLESER_2253934110000_1.pdf,GLESER_2253934110000_1.pdf,2253934110000,2253934110000G47,4964770
AXA,/home/c24b/projects/avenants/DOCS/GEZIM_INTERIM_2270829610001_1.pdf,GEZIM_INTERIM_2270829610001_1.pdf,2270829610001,2270829610001V43,7064734
AXA,/home/c24b/projects/avenants/DOCS/AVT_B_S_RECYCLAGE_2257752110900_1_8048835.pdf,AVT_B_S_RECYCLAGE_2257752110900_1_8048835.pdf,,2844694100400E50,9032067
