cie.name,filepath,filename,input_filepath,ref,poledi,numper
AXA,/home/c24b/projects/avenants/DOCS/EST_ENTREPOT_CORGER_2983220400000_1.pdf,EST_ENTREPOT_CORGER_2983220400000_1.pdf,./avenants_input/AXA/TIR/AVT/EST ENTREPOT CORGER_2983220400000_1.pdf,2983220400000M50,2983220400000M50,6223364
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454419052_1.pdf,SIRMAT_2842454419052_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454419052_1.pdf,2842454419052G98,,
AXA,/home/c24b/projects/avenants/DOCS/RECOS_MACHINES_2257742440000_1.pdf,RECOS_MACHINES_2257742440000_1.pdf,./avenants_input/AXA/TIR/AVT/RECOS MACHINES_2257742440000_1.pdf,2257742440000M95,2257742440000M95,
AXA,/home/c24b/projects/avenants/DOCS/SKAYL_2271150610101_1.pdf,SKAYL_2271150610101_1.pdf,./avenants_input/AXA/TIR/AVT/SKAYL_2271150610101_1.pdf,2271150610101Y16,2271150610101Y16,
AXA,/home/c24b/projects/avenants/DOCS/RECOS_MACHINES_2257742640001_1.pdf,RECOS_MACHINES_2257742640001_1.pdf,./avenants_input/AXA/TIR/AVT/RECOS MACHINES_2257742640001_1.pdf,2257742640001E95,,
AXA,/home/c24b/projects/avenants/DOCS/RECYBIO_2841491620701_1.pdf,RECYBIO_2841491620701_1.pdf,./avenants_input/AXA/TIR/AVT/RECYBIO_2841491620701_1.pdf,2841491620701K19,2841491620701K19,8370564
AXA,/home/c24b/projects/avenants/DOCS/RUJ_EXPANSION_2254585440100_1.pdf,RUJ_EXPANSION_2254585440100_1.pdf,./avenants_input/AXA/TIR/AVT/RUJ EXPANSION_2254585440100_1.pdf,2254585440100G11,2254585440100G11,
AXA,/home/c24b/projects/avenants/DOCS/MATERIELS_FERROVIAIRES_2712482002900_1.pdf,MATERIELS_FERROVIAIRES_2712482002900_1.pdf,./avenants_input/AXA/TIR/AVT/MATERIELS FERROVIAIRES_2712482002900_1.pdf,2712482002900Z95,2712482002900Z95,6120555
AXA,/home/c24b/projects/avenants/DOCS/LOREX_2268504610001_1.pdf,LOREX_2268504610001_1.pdf,./avenants_input/AXA/TIR/AVT/LOREX_2268504610001_1.pdf,2268504610001H47,2268504610001H47,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CITRAVAL___CTRE_INDUST_TR_2257761100000_1_8716397.pdf,AVT_CP_CITRAVAL___CTRE_INDUST_TR_2257761100000_1_8716397.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CITRAVAL - CTRE INDUST TR_2257761100000_1 8716397.pdf,2257761100000V47,2257761100000V47,
AXA,/home/c24b/projects/avenants/DOCS/HTC_DEVELOPPEMENT_2840924400205_1.pdf,HTC_DEVELOPPEMENT_2840924400205_1.pdf,./avenants_input/AXA/TIR/AVT/HTC DEVELOPPEMENT_2840924400205_1.pdf,2840924400205S95,,
AXA,/home/c24b/projects/avenants/DOCS/OFFICE_DU_TOURISME_DES_2959846100000_1.pdf,OFFICE_DU_TOURISME_DES_2959846100000_1.pdf,./avenants_input/AXA/TIR/AVT/OFFICE DU TOURISME DES_2959846100000_1.pdf,2959846100000L11,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752430008_1.pdf,SCHROLL_2257752430008_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752430008_1.pdf,2257752430008R95,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454400063_1.pdf,SIRMAT_2842454400063_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454400063_1.pdf,2842454400063R98,,
AXA,/home/c24b/projects/avenants/DOCS/RECOSTRA_2257752431000_1.pdf,RECOSTRA_2257752431000_1.pdf,./avenants_input/AXA/TIR/AVT/RECOSTRA_2257752431000_1.pdf,2257752431000U47,2257752431000U47,
AXA,/home/c24b/projects/avenants/DOCS/LABORATOIRES_BERNABEU_2258035410001_1.pdf,LABORATOIRES_BERNABEU_2258035410001_1.pdf,./avenants_input/AXA/TIR/AVT/LABORATOIRES BERNABEU_2258035410001_1.pdf,2258035410001Q47,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454400013_1.pdf,SIRMAT_2842454400013_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454400013_1.pdf,2842454400013M37,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CINQ_PLUS_MOLSHEIM_2711100120520_1_5036636.pdf,AVT_CP_CINQ_PLUS_MOLSHEIM_2711100120520_1_5036636.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CINQ PLUS MOLSHEIM_2711100120520_1 5036636.pdf,2711100120520J95,2711100120520J95,5036636
AXA,/home/c24b/projects/avenants/DOCS/AVT_COOPENATES_SARL_2258677110000_1_7738876.pdf,AVT_COOPENATES_SARL_2258677110000_1_7738876.pdf,./avenants_input/AXA/TIR/AVT/AVT COOPENATES SARL_2258677110000_1 7738876.pdf,2258677110000P11,2258677110000P11,7738876
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CITRAVAL___CTRE_INDUST_2841491600551_1_8426665.pdf,AVT_CP_CITRAVAL___CTRE_INDUST_2841491600551_1_8426665.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CITRAVAL - CTRE INDUST_2841491600551_1 8426665.pdf,2841491600551H98,2841491600551H98,
AXA,/home/c24b/projects/avenants/DOCS/SOFICO_FRANCE_2841058420050_1.pdf,SOFICO_FRANCE_2841058420050_1.pdf,./avenants_input/AXA/TIR/AVT/SOFICO FRANCE_2841058420050_1.pdf,2841058420050M19,2841058420050M19,
AXA,/home/c24b/projects/avenants/DOCS/YPO_CAMP_LOISIRS_2260338410301_1_ABS.pdf,YPO_CAMP_LOISIRS_2260338410301_1_ABS.pdf,./avenants_input/AXA/TIR/AVT/YPO CAMP LOISIRS_2260338410301_1 ABS.pdf,2260338410301L43,,
AXA,/home/c24b/projects/avenants/DOCS/EUROPEAN_SCIENCE_2844016400050_1.pdf,EUROPEAN_SCIENCE_2844016400050_1.pdf,./avenants_input/AXA/TIR/AVT/EUROPEAN SCIENCE_2844016400050_1.pdf,2844016400050P95,2844016400050P95,
AXA,/home/c24b/projects/avenants/DOCS/JEANNIOT_GESTION_2260338410001_1.pdf,JEANNIOT_GESTION_2260338410001_1.pdf,./avenants_input/AXA/TIR/AVT/JEANNIOT GESTION_2260338410001_1.pdf,2260338410001K43,,
AXA,/home/c24b/projects/avenants/DOCS/LOFFRE_PARTAGEE_2272411600002_1.pdf,LOFFRE_PARTAGEE_2272411600002_1.pdf,./avenants_input/AXA/TIR/AVT/L'OFFRE PARTAGEE_2272411600002_1.pdf,2272411600002U16,2272411600002U16,
AXA,/home/c24b/projects/avenants/DOCS/POLISSA_2000148594710_1.pdf,POLISSA_2000148594710_1.pdf,./avenants_input/AXA/TIR/AVT/POLISSA_2000148594710_1.pdf,2000148594710P19,2000148594710P19,5458480
AXA,/home/c24b/projects/avenants/DOCS/PGS_NORD_2842057100900_1.pdf,PGS_NORD_2842057100900_1.pdf,./avenants_input/AXA/TIR/AVT/PGS NORD_2842057100900_1.pdf,2842057100900A19,2842057100900A19,
AXA,/home/c24b/projects/avenants/DOCS/AVT_COUTIER_INDUSTRIE_2275104110000_1_8511420.pdf,AVT_COUTIER_INDUSTRIE_2275104110000_1_8511420.pdf,./avenants_input/AXA/TIR/AVT/AVT COUTIER INDUSTRIE_2275104110000_1 8511420.pdf,2275104110000W50,2275104110000W50,
AXA,/home/c24b/projects/avenants/DOCS/L_OFFRE_PORTAGE_2270829600101_1.pdf,L_OFFRE_PORTAGE_2270829600101_1.pdf,./avenants_input/AXA/TIR/AVT/L OFFRE PORTAGE_2270829600101_1.pdf,2270829600101K16,2270829600101K16,
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268735610011_1.pdf,ELECTRO_MENAGER_2268735610011_1.pdf,./avenants_input/AXA/TIR/AVT/ELECTRO MENAGER_2268735610011_1.pdf,2268735610011A98,2268735610011A98,7159651
AXA,/home/c24b/projects/avenants/DOCS/AVT_CARROSSERIE_INDUSTRIELLE_2027201102720_1_613479.pdf,AVT_CARROSSERIE_INDUSTRIELLE_2027201102720_1_613479.pdf,./avenants_input/AXA/TIR/AVT/AVT CARROSSERIE INDUSTRIELLE_2027201102720_1 613479.pdf,2027201102720A19,2027201102720A19,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_62_2275176110200_1_7930417.pdf,AVT_AXIA_62_2275176110200_1_7930417.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 62_2275176110200_1 7930417.pdf,2275176110200J50,,
AXA,/home/c24b/projects/avenants/DOCS/JUDICIA_CONSEILS_2263806400010_1.pdf,JUDICIA_CONSEILS_2263806400010_1.pdf,./avenants_input/AXA/TIR/AVT/JUDICIA CONSEILS_2263806400010_1.pdf,2263806400010S65,2263806400010S65,5727291
AXA,/home/c24b/projects/avenants/DOCS/F.F.F._FEDERATION_2284417500020_1.pdf,F.F.F._FEDERATION_2284417500020_1.pdf,./avenants_input/AXA/TIR/AVT/F.F.F. (FEDERATION_2284417500020_1.pdf,2284417500020T98,,
AXA,/home/c24b/projects/avenants/DOCS/RECOS_MACHINES_2257742100000_1.pdf,RECOS_MACHINES_2257742100000_1.pdf,./avenants_input/AXA/TIR/AVT/RECOS MACHINES_2257742100000_1.pdf,2257742100000W16,2257742100000W16,
AXA,/home/c24b/projects/avenants/DOCS/GEZIM_INTERIM_2269512100000_1.pdf,GEZIM_INTERIM_2269512100000_1.pdf,./avenants_input/AXA/TIR/AVT/GEZIM INTERIM_2269512100000_1.pdf,2269512100000H16,2269512100000H16,
AXA,/home/c24b/projects/avenants/DOCS/AVT_COOPENATES_SARL_2258677120000_1_7738887.pdf,AVT_COOPENATES_SARL_2258677120000_1_7738887.pdf,./avenants_input/AXA/TIR/AVT/AVT COOPENATES SARL_2258677120000_1 7738887.pdf,2258677120000J47,2258677120000J47,
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268735410000_1.pdf,ELECTRO_MENAGER_2268735410000_1.pdf,./avenants_input/AXA/TIR/AVT/ELECTRO MENAGER_2268735410000_1.pdf,2268735410000W47,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ADIT_2270603400000_1_9019353.pdf,AVT_CP_ADIT_2270603400000_1_9019353.pdf,./avenants_input/AXA/TIR/AVT/AVT CP ADIT_2270603400000_1 9019353.pdf,2270603400000K95,2270603400000K95,
AXA,/home/c24b/projects/avenants/DOCS/STIEBEL_ELTRON_2843891400050_1.pdf,STIEBEL_ELTRON_2843891400050_1.pdf,./avenants_input/AXA/TIR/AVT/STIEBEL ELTRON_2843891400050_1.pdf,2843891400050Z98,2843891400050Z98,
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268735410011_1.pdf,ELECTRO_MENAGER_2268735410011_1.pdf,./avenants_input/AXA/TIR/AVT/ELECTRO MENAGER_2268735410011_1.pdf,2268735410011J98,,
AXA,/home/c24b/projects/avenants/DOCS/CESAR_2000143063610_1.pdf,CESAR_2000143063610_1.pdf,./avenants_input/AXA/TIR/AVT/CESAR_2000143063610_1.pdf,2000143063610Z98,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ASCENCEURS__MULTI_2275077400050_1_7887233.pdf,AVT_CP_ASCENCEURS__MULTI_2275077400050_1_7887233.pdf,./avenants_input/AXA/TIR/AVT/AVT CP ASCENCEURS & MULTI_2275077400050_1 7887233.pdf,2275077400050S95,2275077400050S95,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CENT_FAMILLES_LAHAYE_2261650100100_1_6532451.pdf,AVT_CENT_FAMILLES_LAHAYE_2261650100100_1_6532451.pdf,./avenants_input/AXA/TIR/AVT/AVT CENT FAMILLES LAHAYE_2261650100100_1 6532451.pdf,2261650100100S11,2261650100100S11,6532451
AXA,/home/c24b/projects/avenants/DOCS/RECOSTRA_2841491621051_1.pdf,RECOSTRA_2841491621051_1.pdf,./avenants_input/AXA/TIR/AVT/RECOSTRA_2841491621051_1.pdf,2841491621051Q98,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_A.W._FABER_CASTELL_2263190600051_1_8544501.pdf,AVT_CP_A.W._FABER_CASTELL_2263190600051_1_8544501.pdf,./avenants_input/AXA/TIR/AVT/AVT CP A.W. FABER CASTELL_2263190600051_1 8544501.pdf,2263190600051L95,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CHIRAL_TECHNOLOGIES_2251855100000_1_4846649.pdf,AVT_CHIRAL_TECHNOLOGIES_2251855100000_1_4846649.pdf,./avenants_input/AXA/TIR/AVT/AVT CHIRAL TECHNOLOGIES_2251855100000_1 4846649.pdf,2251855100000D11,2251855100000D11,4846649
AXA,/home/c24b/projects/avenants/DOCS/LOCATION_TRANSPORT_FONTOY_2265554100000_1.pdf,LOCATION_TRANSPORT_FONTOY_2265554100000_1.pdf,./avenants_input/AXA/TIR/AVT/LOCATION TRANSPORT FONTOY_2265554100000_1.pdf,2265554100000U16,2265554100000U16,
AXA,/home/c24b/projects/avenants/DOCS/PARENTHESE_2263549630401_1.pdf,PARENTHESE_2263549630401_1.pdf,./avenants_input/AXA/TIR/AVT/PARENTHESE_2263549630401_1.pdf,2263549630401R47,2263549630401R47,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_DECIBEL_FRANCE_2263898400400_1_8809926.pdf,AVT_CP_DECIBEL_FRANCE_2263898400400_1_8809926.pdf,./avenants_input/AXA/TIR/AVT/AVT CP DECIBEL FRANCE_2263898400400_1 8809926.pdf,2263898400400R95,2263898400400R95,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752100000_1.pdf,SCHROLL_2257752100000_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752100000_1.pdf,2257752100000M47,2257752100000M47,
AXA,/home/c24b/projects/avenants/DOCS/SCHOELLER_INDUSTRIES_2251840200000_1.pdf,SCHOELLER_INDUSTRIES_2251840200000_1.pdf,./avenants_input/AXA/TIR/AVT/SCHOELLER INDUSTRIES_2251840200000_1.pdf,2251840200000B95,2251840200000B95,
AXA,/home/c24b/projects/avenants/DOCS/JUDICIA_CONSEILS_2263806600001_1.pdf,JUDICIA_CONSEILS_2263806600001_1.pdf,./avenants_input/AXA/TIR/AVT/JUDICIA CONSEILS_2263806600001_1.pdf,2263806600001Z95,2263806600001Z95,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_VOB_2265716600002_1_6442122.pdf,AVT_CP_VOB_2265716600002_1_6442122.pdf,./avenants_input/AXA/TIR/AVT/AVT CP VOB_2265716600002_1 6442122.pdf,2265716600002G47,2265716600002G47,
AXA,/home/c24b/projects/avenants/DOCS/DELTICO_2251229100130_1.pdf,DELTICO_2251229100130_1.pdf,./avenants_input/AXA/TIR/AVT/DELTICO_2251229100130_1.pdf,2251229100130M26,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_ARNAUD_2842057100400_1.pdf,PGS_ARNAUD_2842057100400_1.pdf,./avenants_input/AXA/TIR/AVT/PGS ARNAUD_2842057100400_1.pdf,2842057100400G19,2842057100400G19,
AXA,/home/c24b/projects/avenants/DOCS/PHICA_2264152400000_1.pdf,PHICA_2264152400000_1.pdf,./avenants_input/AXA/TIR/AVT/PHICA_2264152400000_1.pdf,2264152400000N11,2264152400000N11,6081391
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CINQ_PLUS_EXPERTISE_2711100120597_1_8557631.pdf,AVT_CP_CINQ_PLUS_EXPERTISE_2711100120597_1_8557631.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CINQ PLUS EXPERTISE_2711100120597_1 8557631.pdf,2711100120597S95,2711100120597S95,8557631
AXA,/home/c24b/projects/avenants/DOCS/SKAYL_2271150410100_1.pdf,SKAYL_2271150410100_1.pdf,./avenants_input/AXA/TIR/AVT/SKAYL_2271150410100_1.pdf,2271150410100F16,2271150410100F16,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_TRANSPORTS_KLEIN_SA_2840528410050_1_8347645.pdf,AVT_CP_TRANSPORTS_KLEIN_SA_2840528410050_1_8347645.pdf,./avenants_input/AXA/TIR/AVT/AVT CP TRANSPORTS KLEIN SA_2840528410050_1 8347645.pdf,2840528410050L19,2840528410050L19,
AXA,/home/c24b/projects/avenants/DOCS/GO_MONDE_2713914000002_1.pdf,GO_MONDE_2713914000002_1.pdf,./avenants_input/AXA/TIR/AVT/GO MONDE_2713914000002_1.pdf,2713914000002N95,,
AXA,/home/c24b/projects/avenants/DOCS/BABYLANGUES_ET_COMPAGNIE_2261921400100_1.pdf,BABYLANGUES_ET_COMPAGNIE_2261921400100_1.pdf,./avenants_input/AXA/TIR/AVT/BABYLANGUES ET COMPAGNIE_2261921400100_1.pdf,2261921400100W95,2261921400100W95,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752420000_1.pdf,SCHROLL_2257752420000_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752420000_1.pdf,2257752420000N11,2257752420000N11,
AXA,/home/c24b/projects/avenants/DOCS/AVT_ARTENREEL_SARL_2258676120000_1_7742631.pdf,AVT_ARTENREEL_SARL_2258676120000_1_7742631.pdf,./avenants_input/AXA/TIR/AVT/AVT ARTENREEL SARL_2258676120000_1 7742631.pdf,2258676120000C47,2258676120000C47,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_WEIGERDING_HOLDING_2267193420050_1_8906282.pdf,AVT_CP_WEIGERDING_HOLDING_2267193420050_1_8906282.pdf,./avenants_input/AXA/TIR/AVT/AVT CP WEIGERDING HOLDING_2267193420050_1 8906282.pdf,2267193420050P95,2267193420050P95,
AXA,/home/c24b/projects/avenants/DOCS/TRANSCONSEIL_ASSURANCES_2510909280001_1.pdf,TRANSCONSEIL_ASSURANCES_2510909280001_1.pdf,./avenants_input/AXA/TIR/AVT/TRANSCONSEIL ASSURANCES_2510909280001_1.pdf,2510909280001P95,,
AXA,/home/c24b/projects/avenants/DOCS/FINCKE_GMBH_REPRESENTEE_2712482003300_1.pdf,FINCKE_GMBH_REPRESENTEE_2712482003300_1.pdf,./avenants_input/AXA/TIR/AVT/FINCKE GMBH REPRESENTEE_2712482003300_1.pdf,2712482003300J19,2712482003300J19,5115738
AXA,/home/c24b/projects/avenants/DOCS/SOFICO_FRANCE_2841058420060_1.pdf,SOFICO_FRANCE_2841058420060_1.pdf,./avenants_input/AXA/TIR/AVT/SOFICO FRANCE_2841058420060_1.pdf,2841058420060Y19,2841058420060Y19,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CHARPALOR_2262485410011_1_9304307.pdf,AVT_CHARPALOR_2262485410011_1_9304307.pdf,./avenants_input/AXA/TIR/AVT/AVT CHARPALOR_2262485410011_1 9304307.pdf,2262485410011Y98,,
AXA,/home/c24b/projects/avenants/DOCS/JEANNIOT_GESTION_2260338410000_1.pdf,JEANNIOT_GESTION_2260338410000_1.pdf,./avenants_input/AXA/TIR/AVT/JEANNIOT GESTION_2260338410000_1.pdf,2260338410000J43,,
AXA,/home/c24b/projects/avenants/DOCS/L_OFFRE_PARTAGEE_2270829610101_1.pdf,L_OFFRE_PARTAGEE_2270829610101_1.pdf,./avenants_input/AXA/TIR/AVT/L OFFRE PARTAGEE_2270829610101_1.pdf,2270829610101E43,2270829610101E43,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CABINET_J.C._SCHMITT_2985610100000_1_7738530.pdf,AVT_CABINET_J.C._SCHMITT_2985610100000_1_7738530.pdf,./avenants_input/AXA/TIR/AVT/AVT CABINET J.C. SCHMITT_2985610100000_1 7738530.pdf,2985610100000M95,2985610100000M95,
AXA,/home/c24b/projects/avenants/DOCS/GROUPE_ADIT_2270603400300_1.pdf,GROUPE_ADIT_2270603400300_1.pdf,./avenants_input/AXA/TIR/AVT/GROUPE ADIT_2270603400300_1.pdf,2270603400300L95,2270603400300L95,
AXA,/home/c24b/projects/avenants/DOCS/EDICOURTAGE_2263546400000_1.pdf,EDICOURTAGE_2263546400000_1.pdf,./avenants_input/AXA/TIR/AVT/EDICOURTAGE_2263546400000_1.pdf,2263546400000L95,2263546400000L95,6116456
AXA,/home/c24b/projects/avenants/DOCS/PGS_ARNAUD_2842059410000_1.pdf,PGS_ARNAUD_2842059410000_1.pdf,./avenants_input/AXA/TIR/AVT/PGS ARNAUD_2842059410000_1.pdf,2842059410000R95,2842059410000R95,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841916600064_1.pdf,SCHROLL_2841916600064_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2841916600064_1.pdf,2841916600064A50,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_NORD_2842057110800_1.pdf,PGS_NORD_2842057110800_1.pdf,./avenants_input/AXA/TIR/AVT/PGS NORD_2842057110800_1.pdf,2842057110800L50,2842057110800L50,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_6_2275176100060_1_7929992.pdf,AVT_AXIA_6_2275176100060_1_7929992.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 6_2275176100060_1 7929992.pdf,2275176100060M19,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_CENTRE_2842057110500_1.pdf,PGS_CENTRE_2842057110500_1.pdf,./avenants_input/AXA/TIR/AVT/PGS CENTRE_2842057110500_1.pdf,2842057110500K50,2842057110500K50,
AXA,/home/c24b/projects/avenants/DOCS/SODEXPO_2967101200000_1.pdf,SODEXPO_2967101200000_1.pdf,./avenants_input/AXA/TIR/AVT/SODEXPO_2967101200000_1.pdf,2967101200000W16,,
AXA,/home/c24b/projects/avenants/DOCS/FININCO_2842057111300_1.pdf,FININCO_2842057111300_1.pdf,./avenants_input/AXA/TIR/AVT/FININCO_2842057111300_1.pdf,2842057111300E50,2842057111300E50,8381788
AXA,/home/c24b/projects/avenants/DOCS/ETABLISSEMENTS_HUOT_2271750400010_1.pdf,ETABLISSEMENTS_HUOT_2271750400010_1.pdf,./avenants_input/AXA/TIR/AVT/ETABLISSEMENTS HUOT_2271750400010_1.pdf,2271750400010B36,2271750400010B36,7362061
AXA,/home/c24b/projects/avenants/DOCS/EURODIC_2509695960000_1.pdf,EURODIC_2509695960000_1.pdf,./avenants_input/AXA/TIR/AVT/EURODIC_2509695960000_1.pdf,2509695960000B42,2509695960000B42,5532998
AXA,/home/c24b/projects/avenants/DOCS/PGS_PERURENA_2842059100200_1.pdf,PGS_PERURENA_2842059100200_1.pdf,./avenants_input/AXA/TIR/AVT/PGS PERURENA_2842059100200_1.pdf,2842059100200C50,2842059100200C50,
AXA,/home/c24b/projects/avenants/DOCS/SCHOELLER_INDUSTRIES_2270678600001_1.pdf,SCHOELLER_INDUSTRIES_2270678600001_1.pdf,./avenants_input/AXA/TIR/AVT/SCHOELLER INDUSTRIES_2270678600001_1.pdf,2270678600001R95,2270678600001R95,
AXA,/home/c24b/projects/avenants/DOCS/GROUPE_ABRY_ARNOLD_2431554510000_1.pdf,GROUPE_ABRY_ARNOLD_2431554510000_1.pdf,./avenants_input/AXA/TIR/AVT/GROUPE ABRY ARNOLD_2431554510000_1.pdf,2431554510000F36,2431554510000F36,7283689
AXA,/home/c24b/projects/avenants/DOCS/SINBIO_SCOP_2253967120000_1.pdf,SINBIO_SCOP_2253967120000_1.pdf,./avenants_input/AXA/TIR/AVT/SINBIO SCOP_2253967120000_1.pdf,2253967120000R50,2253967120000R50,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_11_2275176100110_1_7930240.pdf,AVT_AXIA_11_2275176100110_1_7930240.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 11_2275176100110_1 7930240.pdf,2275176100110R19,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454619053_1.pdf,SIRMAT_2842454619053_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454619053_1.pdf,2842454619053Z98,2842454619053Z98,8376294
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491620066_1.pdf,SCHROLL_2841491620066_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2841491620066_1.pdf,2841491620066U98,,
AXA,/home/c24b/projects/avenants/DOCS/SKAYL_2271150400101_1.pdf,SKAYL_2271150400101_1.pdf,./avenants_input/AXA/TIR/AVT/SKAYL_2271150400101_1.pdf,2271150400101M43,2271150400101M43,
AXA,/home/c24b/projects/avenants/DOCS/FILPACK_PROTECTION_2266127100200_1.pdf,FILPACK_PROTECTION_2266127100200_1.pdf,./avenants_input/AXA/TIR/AVT/FILPACK PROTECTION_2266127100200_1.pdf,2266127100200Z11,2266127100200Z11,6530217
AXA,/home/c24b/projects/avenants/DOCS/AVT_C.RI.FI_2599779430000_1_5194989.pdf,AVT_C.RI.FI_2599779430000_1_5194989.pdf,./avenants_input/AXA/TIR/AVT/AVT C.RI.FI_2599779430000_1 5194989.pdf,2599779430000T47,2599779430000T47,5194989
AXA,/home/c24b/projects/avenants/DOCS/AVT_CITRAVAL___CTRE_INDUST_TR_2257752110500_1_5920527.pdf,AVT_CITRAVAL___CTRE_INDUST_TR_2257752110500_1_5920527.pdf,./avenants_input/AXA/TIR/AVT/AVT CITRAVAL - CTRE INDUST TR_2257752110500_1 5920527.pdf,2257752110500A11,2257752110500A11,
AXA,/home/c24b/projects/avenants/DOCS/COLDIS_2840810400050_1.pdf,COLDIS_2840810400050_1.pdf,./avenants_input/AXA/TIR/AVT/KO/COLDIS_2840810400050_1.pdf,2840810400050F50,2840810400050F50,8338756
AXA,/home/c24b/projects/avenants/DOCS/PGS_NORMANDIE_2842057101000_1.pdf,PGS_NORMANDIE_2842057101000_1.pdf,./avenants_input/AXA/TIR/AVT/PGS NORMANDIE_2842057101000_1.pdf,2842057101000J19,2842057101000J19,8382421
AXA,/home/c24b/projects/avenants/DOCS/BERMANS_OPTIC_2000148993010_1.pdf,BERMANS_OPTIC_2000148993010_1.pdf,./avenants_input/AXA/TIR/AVT/BERMAN'S OPTIC_2000148993010_1.pdf,2000148993010Z19,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491629052_1.pdf,SCHROLL_2841491629052_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2841491629052_1.pdf,2841491629052M98,2841491629052M98,
AXA,/home/c24b/projects/avenants/DOCS/AVT_WEIGERDING_HOLDING_2266555110000_1_8906177.pdf,AVT_WEIGERDING_HOLDING_2266555110000_1_8906177.pdf,./avenants_input/AXA/TIR/AVT/AVT WEIGERDING HOLDING_2266555110000_1 8906177.pdf,2266555110000S19,2266555110000S19,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454409002_1.pdf,SIRMAT_2842454409002_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454409002_1.pdf,2842454409002H98,2842454409002H98,7876063
AXA,/home/c24b/projects/avenants/DOCS/SOCIETE_DACOUSTIQUE_2263898400100_1.pdf,SOCIETE_DACOUSTIQUE_2263898400100_1.pdf,./avenants_input/AXA/TIR/AVT/SOCIETE D'ACOUSTIQUE_2263898400100_1.pdf,2263898400100Q95,2263898400100Q95,
AXA,/home/c24b/projects/avenants/DOCS/LOCATION_TRANSPORT_FONTOY_2265554420000_1.pdf,LOCATION_TRANSPORT_FONTOY_2265554420000_1.pdf,./avenants_input/AXA/TIR/AVT/LOCATION TRANSPORT FONTOY_2265554420000_1.pdf,2265554420000V43,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454400062_1.pdf,SIRMAT_2842454400062_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454400062_1.pdf,2842454400062Q37,,
